"method","coverage","length","KS_lo","KS_up","type","exprid"
"FairRF",1,1.95155739254943,0.022037195890599,0.0237792942550474,"Naive",3
"FairRF",1,1.82970835351814,0.0265135552746172,0.0214070879089099,"Naive",3
"FairRF",1,2.02633143767456,0.0200558870680442,0.0165768614178838,"Naive",3
"FairRF",1,1.9339381905861,0.0156013497277748,0.0115800974712115,"Naive",3
"FairRF",1,1.79131080614092,0.0334388744824425,0.0255058914065489,"Naive",3
"FairRF",1,1.86906887615934,0.0257962953245527,0.0205488796767592,"Naive",3
"FairRF",1,2.05320891442575,0.0194527938023217,0.0194527938023218,"Naive",3
"FairRF",1,1.95116584667919,0.0306596463052609,0.0221553286165714,"Naive",3
"FairRF",1,2.00411701883962,0.0195779534549647,0.0251438615996693,"Naive",3
"FairRF",0.9998,1.9245196709838,0.0233439391930708,0.0224808321180786,"Naive",3
"FairRF",0.9996,1.63548430306973,0.0298361735260778,0.0180874464304269,"Naive",3
"FairRF",1,1.99766144401885,0.0263270249025405,0.0278359964130265,"Naive",3
"FairRF",0.9998,1.7039516409617,0.0269038639671828,0.0317682832693749,"Naive",3
"FairRF",1,1.80455975289038,0.017691111618445,0.0227764528910749,"Naive",3
"FairRF",1,1.87612322307097,0.0265277777777778,0.0239236111111111,"Naive",3
"FairRF",1,1.94130687304513,0.0160519063993454,0.0149579938617727,"Naive",3
"FairRF",1,1.9473774771455,0.0258291686575323,0.0254365914657507,"Naive",3
"FairRF",1,1.74192917783473,0.0307349485272416,0.0268353001715326,"Naive",3
"FairRF",1,1.83586402710914,0.0221756733209037,0.0152761912137698,"Naive",3
"FairRF",0.9996,1.76906530415546,0.0127969232262904,0.0198113242017713,"Naive",3
"FairRF",0.9996,1.76710933964812,0.0190157004872998,0.0285972414917658,"Naive",3
"FairRF",1,1.76785472319043,0.0164096365860276,0.0256091074915434,"Naive",3
"FairRF",1,1.76593122115545,0.022334011295215,0.0296824887166291,"Naive",3
"FairRF",1,1.94240891024541,0.0249300237567579,0.0306937381667769,"Naive",3
"FairRF",1,1.9386843042105,0.0232356354558991,0.0268322457738461,"Naive",3
"FairRF",1,1.96186273822075,0.0514761481383001,0.0473104162685124,"Naive",3
"FairRF",1,1.94466791901569,0.0377021370391993,0.024623348323369,"Naive",3
"FairRF",1,1.85756764010779,0.0346801988257504,0.0320823013907411,"Naive",3
"FairRF",1,1.78139906181905,0.0430187846312835,0.0442787827878863,"Naive",3
"FairRF",1,1.74546247658357,0.0184283249218315,0.01280624137767,"Naive",3
